start,start_lat,start_lng,end,end_lat,end_lng,start_type,end_type,type,index,success,polyline,distance,duration
hp labs dubreka,9.790622,-13.526892000000002,hr boke lab,10.94,-14.29,prefecture,regional,prefecture_regional,1412,1,oewz@x{pqA_@kM?yR|C}TnGgj@OcRyGmWO]]{@a@y@eHoJyBeAmPsHab@cKoQmM_Y}ViLsTjAmSqKqDym@kGqZaDe\kCsBNeFx@uE~AmO~MgGjGeCdCmJpHcUrAmZwEw^iPkWmLi\iA}b@tRwS|Eym@mE{Q`GaDtDOT_@l@kG|LH~GvFzc@mRrwAmD`b@cIn`@yT~o@iDjbAu]liAw^rg@wCxUhBfNd^|l@xk@veA|CnJaP`f@uZhs@{StMmq@VmbBaFyhAp^gQ`Gsb@zBe|@fBgIlEgb@dQcM~J}K~XuUfRa`Az_@{jAhv@gZhGqPz@uP|@qP|@u[bBir@iDoRVw^|K{[eCuhAsu@aRkGeWcCmh@uZst@uE{UhAok@|U}H`a@iPx[}\x[g[ht@kCbVvC~UwBf]aHzUfC|m@dQ|YdK~RoCdUzHb`@hGvo@tZrV|LdQn[nlCbJrx@w@rR}e@pgC{a@hjBsHpmBe`B|_EoHz^mKboAgM``BfAnY`Tv}Bu@`PiKdVeg@fc@{]b]ik@jv@eUjd@mP|i@mm@dxBwCpWdCjXnN~fAcZlaAm@tZ`@|NKfNqGrFqAr@mA^gDPe_@kBkYlEaNmCuMqOeToIka@sEmg@mDu_@kDwNhAcWnh@iO|Kiy@kMibApG_H`EsOze@vGb_@e@pJsaA~u@oc@~^uD~TlChrAfJnNryAhOnaApK~VbHvNnSdGfO_\du@cQ~\ev@vg@uqA`bBgLnu@{Mna@Vzo@hAfbBaW~{Bq\lgAaSdd@gG|Eas@`\_p@vb@awAboAkqAth@yiAhOmg@l_@}\xTel@lp@yl@ha@go@tg@acAljAct@rt@yw@tpAmIr}@{[dn@qOrv@iNlYw^hf@_WdfAg`@bcAmu@dq@ef@t_AuUxj@yDzj@g`@n{AmBlzCeUddBg{Aw@ii@Iwh@rKoyAvOykB_@{kAbDwfA~H}WBq\eFo_AKkmAdTmd@zEgT_Bgv@}PsYq@kb@Ycu@yUgh@yHqTcJ}k@_^at@}Yet@sXwu@qo@{|@aT{yBec@ur@eFaf@SisBsDimBg@kf@|@an@hMkwAfPyoBv`@eg@nG_n@nB}kAnE{e@lJmrAxaAam@bd@}OdGse@b@wa@GkH}HsU{_@sYeV_v@mh@{e@aj@mnAy|@sImGoB_L?{q@_M}QkTsF{sAc_Ame@}_BIe^yNmKu|@w]iTsGoTV}f@lE{^oDeq@jFcSvDaUg@iTeGmGsi@}JiXoYi_@iMaDm^tAoTs@}YaCeF_DuBcLoScEcKgJ,227932,12235
hp labs dubreka,9.790622,-13.526892000000002,hr faranah lab,10.041437,-10.739678,prefecture,regional,prefecture_regional,1413,1,oewz@x{pqAzA{pE~Vee@dTzInz@~YbdAcB~[aKzDcm@bBeu@pd@_s@``A{SnEf@vp@cPv_@eY`EedAig@oo@vLadAr@yu@|d@eSbl@wb@dq@q|@_BwwA_m@{t@aPsMyr@oPa{@~Sik@qp@mu@{p@auBeoAet@yOwb@_yCulA_aDss@qeAq~BckCuo@}}C|AswAi~@_xCHmvAtLyrAbOwhBeMmO|KwA`Xef@kG_b@`ZygAfQa]iOoo@_wA}cBqyBqwB]a|@sf@{gA}lArG{cA_e@mf@eXmB{rA}PeqBqCogBy_BwA}gAc{@__A}eBet@{jCu|A_cAai@eRyQq_Ayj@acAy~Amd@_D}Bms@mKy_AaqA_y@sbBe`@itAhMerB`bAanAdRym@}Fso@aG{^ps@J|Mup@fp@ku@aKwhAoEihAd{@_uBoNwlEi|A}gD_cEqyDa~Aql@g{Bcg@}~A{pBeVsd@h`A}r@tb@jGdy@gmAsiAgqBmGa}@o|BgdA_g@_DgB}c@pFsl@gg@sVgz@sYq_AfSyjDqgBouAwpDgNepA~Kqz@fCkh@{Lyn@whAs^om@|n@uk@kA{u@gYsPhAei@RsZiYihCW_{A_ZqvAinA}]mqAuLylBnq@}TnEol@m^ucB{yAiqAp_@sq@uCcn@qu@sl@jXqmApAi{A_x@ciC|Cm}ByjA{sBhGspAhUc_ApA_]ssAkGe}Cih@kJqkAkWcjA`f@icAhOawAobA}gAym@kkAeW_fAtRm`@tJcwB_m@a{AvDqpD~cCinBtQkw@teAaaA|yBqyBdeB}sAbgA{wDmg@o`AuPm[nV{}@cLqXlU}Ubi@{Zn{BapFx|CknB|oC}`CxlEauA~s@mtBcDicB|Im}@ao@c|AfAkb@oXog@a[_wAhiAcxEvwAiuAn{@_vBoEycAxWka@fjA{a@hVypAiGudB}o@_gBr@{tEzeBe_Axs@srAdkCqmCdj@gq@dr@udB~Nu{AXip@dn@oz@mR_uCykAadAk|A}tAfX_oBoYaeCvYaVpwAsf@fw@gk@dLu{@bc@~Hfi@wo@vo@CbCww@yFqnBg]qpAjJmcArb@yRf_A}bCwGci@jX{rBznAijAiMaZkDie@q@_l@xMeoAwIulAww@arBcw@}hDutAgyCyk@ydApIsYrH{DxCeHnmAkfBqIg~@jOq~@ugAghDeVee@`YqeChu@}sDj`B}a@lI}x@poAitAbhA{fHke@ecBdD_`CbK_xDkBuxA{f@c{@qHsvCyl@ooBuiA}aFG{oA,429615,29036
hp labs dubreka,9.790622,-13.526892000000002,lab hr kindia,10.047297,-12.860032,prefecture,regional,prefecture_regional,1414,1,oewz@x{pqA_@kM?yR|C}TnGgj@OcRgCqW`FgW{Jqi@SqO`C}EpSuMdTzIlLsCtLzDjQdU~LpB|m@}FdUxCbNIfHlHv@oDg@wANiDfByEJYTu@Pw@vG_QpBiIuDgE_AcGNiCLmCTuGn@wc@_@eOW}BM}@~UwMhNmMl@WvAo@xAm@d`@qQhYRnEf@r@HlR`BrDb@f@mC^_D]kFG_C`J{BnBrAxBz@rBm@nCk@~@c@nIiBlHqB`JiBmAiEk@oB]uBFuNyAsJrG{h@p@aT{h@mZcHmLVaJbUqk@jJcVyD{DsDwCt@aTzCuFnFQjPuAdGgH~ZiSrLmInB_DfDkGrE}HhMo`@|RiD`CmCxBiQ{CyU}@sn@o@gOkNgOc\kTeGwF{G{EuIgBu[kJmK{A{TtE}HrEg[tFid@q`@_F_OuUsOaEaIyJe@k@eGoKyLePgHyHcJyHqE}WyRsXiUgPyJmLTeADcABiCJqGf@oGr@wNn@iEcDmDwOwMaJgBmN}M}d@]s\DsOjCuHmEs`@uLce@sCiLq[g]{F{LiCga@sQe_@aAqBaAoBcEqHqZma@uFiBcFeOsg@qz@wX}b@gWsOoQeNmQyKsNw\{@kMjAiYoTah@aKmn@cEoSvBqTdAkJw@aUzCcLqAiMcFiLmF{ILoLoa@wiAcKgYpCei@gCgl@nU}b@jGsTcDoOaKwH{A_QzAyLnIkK~GcN[}LzGaSkC_I_FmAcXGMgCjJ}JcAmQ`NtNdZgMrDeIwFwMiBmJhI_KgDsHcI}@lBySxCwGPuHoAmJ~DsFvMoMyCsG~BsE`RyMzKkH~@yIe^i[ePwYsRuNiCoJ}QqW}ZmUuRcRwL{GaLyJ_O_Xm]sOmSaUeHaPb@gY~BiMaEoSiAm[qBsOyGuKyGoJcOsBai@{@{b@nIa]MiQgJoSiYsDcKwGuBcKD}KqHuD{NhCaUx@_[{B}P|Ci`@~AyIuBqIoIeZyGuN{AsOOsMtCyJnIqXn@eJuCmR{DeLeIuGmW{E}h@xF{Ze@qAoAmCkEeDoDuQmPyX_KyQyQ{HwRoQ}[}MuYuSqZuFsy@sQ}IgFmJgJ}j@kG}MaX_KgLoGeTq\kIcFwHoIaMIcRgJqLj@kHiHtDiIE{SiWk`@}Hwt@aImGyV{D}j@uHyTkJcHuHcKa@qFsCg@_@mA_AqA}@cEgCuKmD}P}@qIQa@AaAA_ACuGwFyEoHqQwG_MiD_G_NiQu[sBeCuBaC}QoH}HoCsIkH{t@sg@gDqBi^aTwa@cY_AqLhCsVwFsYU_AU_AGcA`CiE,109811,9812
hp labs dubreka,9.790622,-13.526892000000002,hr lab labe,11.318402,-12285279.0,prefecture,regional,prefecture_regional,1415,0,,,
hp labs dubreka,9.790622,-13.526892000000002,lab hr mamou,10.37594,-1208705.0,prefecture,regional,prefecture_regional,1416,0,,,
hp labs dubreka,9.790622,-13.526892000000002,hr n'zerekore lab,7.7492410000000005,-8.822701,prefecture,regional,prefecture_regional,1417,1,oewz@x{pqAzA{pEdl@iZr|CxJ~GicBreB{gAfw@{Nxe@k~AqYqtBtsAwmBdq@q|@aaAg|Ce{Cam@u`F{qCmpB_{Hss@qeAgoDajHk{@spFpl@kqJ~[kvCqqEo|Eqg@}dCyqCk\y{@g~EqCogBy_BwA}gAc{@etByqFu|A_cAugByvCycBkh@gtBo}AezA}wDjpAgaEfJm~Alz@epAzyAm~HoNwlEi|A}gD_cEqyDizEutA}~A{pBbi@qxAz|A{dAsiAgqB}dCibC}jAenByzBkEyjDqgBwdB}aGjBwsCwhAs^ezApl@ogA}VcnEmYqrDiiBsk@g_E~w@mbAm^ucBiy@}cCgz@w{AjXqmApAi{A_x@ciC|Cm}BobAoeEhUc_AaqAke@e}Cih@kJqkAtMmnCer@_`Dir@ysDia@esEvDqpD~cCinBhsE_tFdeB}sAbgA{wDmg@o`AxDizAlr@kkAn{BapFx|CknBv}I_wEzn@wxEcd@qzCir@{bDhiAcxEftCilEhQefBpaBusBgx@ulEr@{tEtzCyrCpiFoeH~~@ohEg_BazEk|A}tAfX_oBoYaeCvYaVpwAsf@fw@gk@hp@uq@b~AshBuYqdGzbBwvCrO_}Cp`AkeB}EirAxMeoAobAw_EylCecIyRonB|bAseDiw@ygFdx@u`Jj{DeqDbhA{fHe`@edFc^ymIaaCajNG{oAn`AwAd_B}~@pkCq|@tdCk`CntFa~BdxDwr@h|AueEf}H_h@t}Fww@ldFfk@t~DxDzsAyrB`yAq{ElrEuvAn`EmgBloH{jBbuF{}AjgCyrA_q@eeBc\__Hpo@ewEtoCcrIz`EmgFnpEulJ|lIi|Fn{DeuEphE}fCjgPa}EdzHc_D|vGi`@xaKeX`tNtKlfBoKnvBt_BlwAb[x`@_eApFcdCuIuvB`dB_LbmAqcFzmAirEd`BidHbpCsmC~jAalFjyB}Gr^w~BjXqtBpe@yvCv}A_Iz{AirAlkCaeC|nBs`BtrBy[hgEknBraCglDlxBanBhzAemIzw@gzFdqAwaEhz@kgGjiCms@dhDcjCrpAa_C~eBqUlfE{t@h{BkqA~iDe{CruCczBdgEmKvf@ifEbPqdBmbBcaDjdAekBphCilD|`CypG~}DcpBxjAgtBrjEepDtfHodCzmTmzFrwD{mAvqB{{Br{@i_AdtBwyArb@cuCzlBauC|p@{mB~yDcdCpcHi_C|{CykCxaEgvF||Da|ArbFy}Aj|@csBbrCioBn_BdIdqAb\,834574,52740
hp labs telimele,10.906827,-13.08431,hr boke lab,10.94,-14.29,prefecture,regional,prefecture_regional,1418,1,i|paAdlznAxF~PmLnOoWd^{m@`]cVt_@iV}HcNp^kgA~d@kMnZr@z]{GqF_IVYxPoJhGzP`Pzx@hnAze@rh@pPda@|GnYiFt_@}NpWm@|Ghh@lk@|NrMdClQnVnd@le@Klc@pBph@`SzMpQhFpUhU`T`ItYsDhVaW`Fwa@`DgJY}NDwKzE_[fM_Et^_LxKkKfFs\jJoLjT_RbMaH{FkA~KuTlDiXsNiPuAuPb@iZoG{NeMoFwN{PkGiTtJ{RbKeNdUmYbQg[te@wEh_@uLbe@vHlh@vT~qAbEjYiDni@sj@`p@mbAx~AoGzJlBbQhEvPcI`My\vr@z@fu@cBdVpJjErRzl@lQfRrF`ScFdKyLfa@dWz[pYzPhg@pl@~LnApCsEzt@f_@rU|SxGfCxChUnFp}@q\bUkc@vVco@nb@ibAh}@a\|j@}Rzr@}Qbd@_@fXaZl{@qT~oAyb@hUu`@z@yO{GkWoG}YpQwj@jSeWI_yAkQs`AuN_UbFoNnPeaAnt@_Jj^}d@hQwk@wOwm@Bya@rXsu@~M_b@rDmJsKgy@a_@o[oNag@kIeiAsHa^|NgVp\wq@r}@o\z_@kHzWl[~YvKzCcCnGmWfTu_@xp@kGx[wPnNoRf\o_@|O{d@r[i]`o@uClE~@vd@gDfi@sXde@`YhSrd@ry@`U|j@qAd]lN~a@dXh]`Bra@tEfk@vYzZd[bAn[xJbVfr@mJfu@f@vf@JbPwZfTuCjTaMbq@qEbW|K|[xDtnA`Jrk@cCvQzE|^~O|TbV|r@cCzVp@~Kx[jT|a@`Hva@r`@rXpg@vLvm@vEt^`HtHe[fc@xAdRcAl^fAbNlgAKna@mGzSuJfXPsAr]Vb[ZvTsFjMnAh`@dDhJpWdf@ll@`t@dMvR_Mpj@`AdQd[rGhXvm@fC~q@`XvmAxS`^~ArfAeGrkA|rAhhBfpBnxAbWbVfApNrBth@rG|d@xT~UzZ`k@Ljh@|Lzv@~k@hw@n]f@nRfTsD~VsLj[iJbKuI`[pVr\fWbm@ta@ne@h]tcBdEpWpDpd@sZdrAjFzlAyA`|@ob@~zAa|ArgDoiCtXcw@|Ym[|g@}Sdq@~FzqApL~bBnd@fp@nl@zVr]nj@pRrMtP~f@pnAplAhi@pS~k@|Vr[dZj[~u@^zn@zOz\d@b`@cA`_B~j@nq@vVdDqB|D{IxQhFnRvJjFrL@xh@uRpg@v\~f@bV~[rf@|l@zh@lp@hXrd@kFn`@rE|UyAv[|DdLxLdEcAOjHdGtM}@tD{HbDoJxABF,204296,14149
hp labs telimele,10.906827,-13.08431,hr faranah lab,10.041437,-10.739678,prefecture,regional,prefecture_regional,1419,1,i|paAdlznAwTgu@_n@iQsXwaAqu@{g@tjAut@ftAasAh|AlInvAap@zbB|GzhBzJhrBvbBlaAnLpf@ab@hoAmtBbrBkDpt@ps@|w@pJhy@rKhObh@|d@~~@F~sAtk@n|AzvAvp@zh@{f@h{@|Mr~AiSziAtIbd@vnAbfAx{@~w@`cAjYbGbj@f{@v`@u_@ju@wAnlAov@pcAm}@p|Aov@bnA_jAduBe}@tsBhIv`BrIxkAzj@xeA~Ove@v`@hf@oOri@oa@fg@g^eOqz@pOmu@ndAu{@bZ{q@uYcq@qZcqAv[cr@fm@yFpfB_jBlTeR{V}OoaAgn@a`@ucA`Dwp@{Xeu@be@}lAdXgr@m[gl@ebAgAmeAiWoxAqo@{e@sm@|Mwl@c@kfBybAuu@u^}SyyA`D{tA~H{_AknAolCk{BwHqu@hkA}y@~j@u[dHeh@xImj@lc@oXv_@wq@tOg^sHok@u\s_CuSmOg]adC}Uc_CxV}}Ahc@qeAuVi_ArWe[jSsq@~q@oTqJwQfBsdB}sBqkQbf@ew@yRqjAxPgz@xPshBvp@cP`aBqp@`tAjNh|BgZhjAa`AhhAvIdoDkiDns@eWdcAl`@juCjNdyBasAruAiDjbEuCheEj_@bt@__Asq@svBlcAk{@kOitBa|@clAii@_c@hSmZnBmeAgo@yp@fQae@hDqbA`Pug@kg@ei@qc@muB|KgbAq\arAah@gbBlWerAjH}_AihGwgAkLsvCp]yuAtPgf@}a@mt@{d@sy@m_AeqB|Zyr@qNklClEsd@qa@glBbOm_CvdCyxBxnBszBroC_xBvmAgsAv_@wvCmEah@ac@sXdLqb@}Ry~@rg@sh@lu@}m@rq@ssBhiAgvB~lAif@`rCcuCprDosAnmBybAzPcnBrMszC}o@wq@tMii@k`AynA~b@atDrbCspEt|@kbCiEom@zdAuc@|i@}y@yE}qB_h@ilAyPmpBf]geDbaBm{A`fCadClsBgiCtg@_}AsSwwAxi@ww@zAozDafBkgAcaAquAf]ihByWgiAnBycAzi@aFrkAwk@pbAqbB~_B{g@v`@uYaCmiAqk@cyC~m@avAh~@sfCaKqeA|o@m_Bnz@y|@wQoZJue@w@owAxMskAwbAm_E{iAevC_rA}nD{Vgn@`GmAvGaFv@cBrpA_nBjA}`Cs~A_nE`x@_pH`xBcj@dMqw@nt@mZpk@_lB`Ts}Dt[yz@yZef@sJenBnUqlDiEypD{e@__Ce_@_vCiq@u~@yq@imDdLgmAqHe],442108,29947
hp labs telimele,10.906827,-13.08431,lab hr kindia,10.047297,-12.860032,prefecture,regional,prefecture_regional,1420,1,i|paAdlznAiKePJsMyHmUiPmRu\b@`BiUDsP_P_M{JyKki@_XqQuBjEeKhSiW`EvAx[sYnSoDp_@mf@ts@sk@rK_GlNfFf`AdJbJ`CnYaVrMyPbPqObQhCfb@bIr_Ae@~UkKrOlFtJhJ|J`@`\rApLx@zTfMvAzFdUtH~KT~K|PbEdIfOzWbSfMf]zEdc@rExNyQvVgO`SoLXkNiBcQlJgPpXqb@b@iGrWiHz\sLnq@kIva@rQdZvM~LdPjKrS|LbChY{GdOnCNxJrb@pKdIcHnKdHv`@rVDhHsPdGuF~KbHhQrWlCzJf[pIhPuDrUsC`l@xXhl@zQdo@|Ld[rJ~GvP@zXlHzIpGxFoDbVsUvQgPjGiHrTxRh]lCxUzIbG}Ota@qW~GoB~SxLhV`BjPwD~TOdKzLrEv\n]~p@rFzLxM`EhJ_I`IvGhZbi@jUbMlShSzB`[hIpDvHhHrOe@vHrFlG|h@jJbJpLMdGmOtBmJzTyClWT|\mBx@oTbYhBbTyCl[o_@zNg\gBaHfJoFhTiEjViIlOcJzAeN|GqBhk@yK~SyKdk@_c@tNg^fRwFpFhARmLaAgHdG`BbWsE~OqLbBoPjQkFzOkCjWpCvaA{F|p@dQnt@jPzL{ApN{LhEeEhDjCdBxJzQjHvc@|JdTpUnItDzKiN`[n@jRbXhg@xl@q@aKP_F~Ta@vOmGnLrC|NyOtGe@xFeFiB}LbBkOxHuGhZeEsF_PqGqi@|N_[dEcJqDiNn@_IzQsSnUcSrY}HpCmJzTcDTia@wHg\}O{Sq_@}m@~Ceb@_@mYdKoWpPEvUwEnVa@pJ_FvRaHvU}h@rAqShQyHp[sQlTeRHkMbU_OnN{H~R_Irj@kVrR{D~H|C~ViIvM`Dn`@eMh[zCt]}HjPn@dFeIvKoDxPcY`V}A`]qMfTpB~GmI|SwLxHaMtNwEv`@iGrQiPzGoDnZz@lUxLdGcQvOpDv\cJxq@hZfb@NnToHxN}XhMgKpRk@|j@iDtWyFf[}GrUyWxD_{@f@yYvNaQvJ_KlHlAbQiJru@uScLgJkMcCeCqLpJyOxFuAt]cNfNsA|UmOxQMpQgGxMkHnUk@vSiRdc@iP~\{G`T`C|w@iFjqAmLxVeLjD_M|a@gPvWiR|r@uSneA{Mv`AyWvWcbA`IyM`NwEf`@pAnbAsLlbAoRrgApBlIuCrF_FhNsg@`IoG|F~@rFmHze@sDpl@}XxS|R`KnBxHpB|SrB|XnJtb@nSjMpBpb@wE~TqBzWpHbe@jSrB~@tBz@vZ~p@,146994,13034
hp labs telimele,10.906827,-13.08431,hr lab labe,11.318402,-12285279.0,prefecture,regional,prefecture_regional,1421,0,,,
hp labs telimele,10.906827,-13.08431,lab hr mamou,10.37594,-1208705.0,prefecture,regional,prefecture_regional,1422,0,,,
hp labs telimele,10.906827,-13.08431,hr n'zerekore lab,7.7492410000000005,-8.822701,prefecture,regional,prefecture_regional,1423,1,i|paAdlznA}sCesDtjAut@pqDshAjzDcg@d|ErnB~hBqThoAmtBbrBkDnmBb_AriAvt@|d@~~@|k@nqDzvAvp@deB}WniDsHfkBpkCn}BlgCbwAmb@`qC}tBzaHu_EluE|St`FbmAri@oa@`WyyA`uAcrBL_dBd@gdCxtCyqB}cAkrAa`@ucAyS}fBbe@}lAgBo_BebAgA}~C{gA}Vk{A}cAa}CoyB{NwuCkdAgvC}qDhkA}y@lcByiCxf@o}Bkq@apCet@edG`|@_aGxz@{yAupBeqTbd@_~DxPshBvp@cP`aBqp@jqE{JrsCiu@doDkiD`nGrWxoEkxAthKtZbt@__Asq@svBlcAk{@mlAmaEoQ{dCuWmzCiV{qAsVuxDseAiuDx`@csCihGwgAkLsvCp]yuAgPu{AieBykDjKe`Ec[{qCbOm_CptFmtFj~EglEhYy_E{Ue|@tSmhB`hBqbDjjHusHprDosAnmBybAzPcnBrMszCsbB{kD~b@atDrbCspEt|@kbCp~@erAbc@{lDyy@w}Df]geDbaBm{A`fCadClsBgiC`SwuDtl@gsFehD}}ClDqrDjm@{jArkAwk@pbAqbB~_B{g@t\cdBqk@cyC~m@avAhlCsmL`LcdDsmCsvIyaBs`FnIeIrpA_nBg|A}oI`x@_pH`xBcj@foB_`Ex_@k}Pel@ypHoqAuuEsd@q{F``Bcv@~jB{|ArdCwb@nmCa_CpkHm_CzkCgqBd]koBj}A{BheDa@rxBkx@z~F}[lxF~sAzzCuvA~bBg}Crn@q`DnxAsYx~EgdBrsFot@xzFyzCjzDse@~aAqtBsfAckGfwAakKreDaxIrhGw`KdnAokCteEacBbeJuhJzyEwgCx`I{}A~dLymEpdFuyAn_UXjdFdBr{AsNrzBh[~fD|jAbNwhChIelAy^ubAl~@_Wh}A}Gpo@gwC~aA}zDreA_dIheDqcDhgA_cDxd@wjCjlAhLph@mp@|Ts`BhG_s@~l@_lDjoBadAz`I_oFz`@sx@hz@JdvB{m@vmCkuCn}C_gCbkD_|HsSqwDvfBwhErq@}fEz@wuBf{A{kClvBab@`aAuoAblEqvD|pIygA`lBavAxoCmdFx`Din@lbCh_@F}nBlkAu`DqC}zAckA}qC|Uya@~vAmgA`eD}oGljCs|EnnByyAj`J_bIj{WmaGf{D{bBnpDyvAnr@wyBxwA_oBj}BqS{GgcDjrCs_Ejq@w|AjbI{pBfmCerBvjIiaK|zHwpAboDe}F`nDcb@lwBf_@,847067,53651
hp labs lelouma,11.430577,-12.683847,hr boke lab,10.94,-14.29,prefecture,regional,prefecture_regional,1424,1,{owdAdnllAaRj@}L``@rAxzB}J`m@nObCaGl|@`{B|fAj{@jdAb}@p[|TjVnI|]tg@tYdZx]bt@tT~q@{Arb@`Wz}AnbAzi@pz@rLxlBtQlWxx@xq@d_AtY``@o@rV|Ot[~hAfiAjl@`g@np@rPnY|`@`PjVdQz]}Sb]a_@jj@yq@lEijArd@ugBpp@ch@fe@Nfm@lFr{@aGvTaJjZnqAtOx]rv@v^biAnXx`@wYlr@gr@rk@b^xWbpAvdA`]npAqNpe@aS|KkXblAYni@__@ld@~W~E`Z`JpaAhV~`Alo@t_AnQff@v\p\tWne@a[np@s]nd@_Dtg@^h{@~j@j\|a@l}@xh@ng@rMdf@lRbHh^|h@`Tpp@zFb]hVFlYhErd@sEr_@zHrB{InApGhBtd@hSpIdYoCrY~Y|d@ri@iDfUwTn~@mb@lPwG|Vgo@tQvJhv@{Tne@}PeBuTjV{_@pj@gd@yMsK{JrBtPhW~^jHll@zXvd@`d@tc@`WpQxRxT`ZeElGjZ_h@`y@cpApg@uZvf@bMb`@gSh}@vA`e@cm@fg@u]aT_}Avg@ud@yNs|@~Jqk@~r@sw@`[u_@pg@yl@`Lcl@d}AuEbl@f\xwA_Lzm@xNlDkCrXnOp}ApCneA`Q|YmKj`@id@~Xoq@JunAbY{d@|}@~Sjf@uSvy@y_@zs@i}@vo@w]~sBxM~eApL~UxIwCz\pS~Bn^cExnAhI|yBnfAjx@jX`e@cCx]bGxWfz@|~@dc@nu@qNrj@}b@l\oe@nLkJti@`EbhA~D`e@aRj]u}@z|@bL~aCq{AvtBqXnYxBzYdc@zQuJ|Okw@xxAym@fv@ij@rQw_@xl@{SjYgAlnAmY|e@xWhSbp@xpA|G|k@fg@pfA|FtiAnUl[v_@|E|j@b]IboA~@p|@s_@bd@aMjv@`IfzBrKhdBrWzl@fNjw@dKvXvp@|P`|@neAnRlpAvLzG}[nb@i@nr@^pOv~AHdr@eRfCnWTj^~BlM_GhPb@nJQjb@tsAvmBsJhcAxp@n\vPncBne@tsAwDnoCrmAxfB`y@xo@`xAtrAv@fe@hY`}@b\ne@hCll@pGht@jf@nw@h|@j[kMfs@cZje@fiBtuD`H|x@PdcAqQ~zAhBndAkO`dAk`A|oCih@|jAcr@xNkmCtc@eu@l{AdMxsChVxy@p~@bp@|`BpcC~pBfnAhnA`eAfTjbB{@ldBj\jy@zMrSvTjI_H|LbNf^nv@_Q`oAbq@hgAzoAdq@fZfc@wClw@lBb^|AtRfPIp^sKzA,284376,20686
hp labs lelouma,11.430577,-12.683847,hr faranah lab,10.041437,-10.739678,prefecture,regional,prefecture_regional,1425,1,{owdAdnllAx|Aud@dWc|Ap_Cc@zoAwIlr@ujAhEwg@fm@y}@xr@wo@fRsl@pCumAdV_a@pc@mBrk@lBpVq[to@_iArm@qNld@iW`I{X}Eid@|[wHjkAcnAr\}\xz@pL`qA{a@trAylApdBooAlu@{mAjRaL_SyaAwd@kiAbPi_AjPsbB{Vwc@wq@kmAbJaxAfe@abAl`@m~AbKcR|_AoJhR{Z~g@_YpiArHrm@_Zzv@tf@jq@e@xdAb_@huDaPnhBiVlmC|c@lu@p[tVoWjtCfj@liEvAbsAcq@n\sFbzBkm@b_HcaBjeAog@vh@yr@pM`RdfB_]nf@{Rd[gl@tYyM~c@tNjz@`\jtAcSlbAwqAfcA{y@tjBwMb~@mi@~oA_zAkGufA~bAwYjVzM`{Dsk@jy@kQdg@}iAtfAe|@tZgHnK`Ud|@tc@jwAsXuQeXfHgl@n\sg@da@bBpeAq\xh@e`AnOkj@bl@uRx]}Oxc@wt@xSg^nz@gRzTyIxa@zT`o@d^m@s^h]ed@tqAnJnc@gD~m@i[vTyNhc@dNtYnZbbAd{@bpAd[nsAlUj`Bk[oA_j@b^zHhAw^pLkYgY_h@veAa~Bjp@maBnrAit@dlAcjAp`DatBxeBcqBzbCy^xzBsPzz@pOhL_aA~L{g@zyAw|@bi@u}@pr@_s@rfCokClhAmk@f\en@fw@c}@r^evB_Oy`@}Tad@g\kRn^uz@qX_Zx[_]d`@wW~^og@fLcf@xd@{tAhi@uhAtkAkj@b{CorCvgD}iBd~Am]fx@iw@pJ{|@oCi}AbSw_A{r@eyAbOef@ib@m]}]an@b@kq@vTmzAtn@oxB~uAqxAjIef@zo@oiA|I_`AiOk\dW_OpeAw\|`@afAgE_mBwe@{t@iEet@{OshBhHyoBrdAey@`n@wc@vFcR`^s`@||@_v@drBedC|l@gfBt]ct@dFc_@aTil@vl@kz@xJgdBid@oqBgdCu`A}N_~Bzb@y}@kf@yuAfRc`@jh@y@~m@i^ly@cg@vQmiAzb@pIt[wj@vs@mCvZyh@yEamAos@kbB~I_gAh_@{]vw@gxAhH}iCpb@ytAhhAugAwZol@rFyh@g@mvAdUua@{Dig@ar@qaBuR_yAgs@{dBotA_jCi[guAaVgLvLmTfDoAvCcBfCoD\mAftA_~B_@wlAuOivA{nA}xD`bAmtGrkBuYsCum@fyAqsA|n@qqCnY_tCc[y`BgHgwBpf@ggDq]y~AaEamAu]__ArCgeAuj@mrCaj@}g@gm@gpDfEe_B,369887,26600
